Date,Open,High,Low,Close,Adj Close,Volume
2013-12-24,0.730020,0.732290,0.730000,0.729930,0.729930,0
2013-12-25,0.730890,0.731850,0.729550,0.730890,0.730890,0
2013-12-26,0.731150,0.731670,0.729890,0.731610,0.731610,0
2013-12-27,0.730160,0.730250,0.720279,0.730130,0.730130,0
2013-12-30,0.727170,0.728332,0.724030,0.727260,0.727260,0
2013-12-31,0.724230,0.726681,0.723980,0.724110,0.724110,0
2014-01-01,0.727540,0.727590,0.725740,0.727540,0.727540,0
2014-01-02,0.726430,0.733530,0.725970,0.726390,0.726390,0
2014-01-03,0.731730,0.735202,0.731370,0.731710,0.731710,0
2014-01-06,0.735520,0.736768,0.732810,0.735510,0.735510,0
2014-01-07,0.733640,0.735360,0.732172,0.733570,0.733570,0
2014-01-08,0.734380,0.736810,0.733350,0.734410,0.734410,0
2014-01-09,0.736780,0.737741,0.733525,0.736810,0.736810,0
2014-01-10,0.734910,0.736480,0.730620,0.734910,0.734910,0
2014-01-13,0.731410,0.733175,0.730740,0.731430,0.731430,0
2014-01-14,0.731480,0.732585,0.730002,0.731530,0.731530,0
2014-01-15,0.731630,0.736236,0.731340,0.731610,0.731610,0
2014-01-16,0.735230,0.735940,0.732713,0.735330,0.735330,0
2014-01-17,0.734450,0.737630,0.734160,0.734320,0.734320,0
2014-01-20,0.739190,0.740230,0.737115,0.739230,0.739230,0
2014-01-21,0.738260,0.739720,0.737246,0.738060,0.738060,0
2014-01-22,0.737600,0.738803,0.736330,0.737510,0.737510,0
2014-01-23,0.738270,0.738900,0.730700,0.738430,0.738430,0
2014-01-24,0.730460,0.731800,0.728070,0.730510,0.730510,0
2014-01-27,0.730560,0.732311,0.729129,0.730570,0.730570,0
2014-01-28,0.731210,0.733579,0.730492,0.731280,0.731280,0
2014-01-29,0.732370,0.735051,0.730674,0.732330,0.732330,0
2014-01-30,0.732110,0.737430,0.731950,0.732140,0.732140,0
2014-01-31,0.737540,0.741780,0.737333,0.737530,0.737530,0
2014-02-03,0.741390,0.741878,0.739667,0.741390,0.741390,0
2014-02-04,0.739490,0.740980,0.738550,0.739370,0.739370,0
2014-02-05,0.739830,0.740719,0.737844,0.739870,0.739870,0
2014-02-06,0.738830,0.741230,0.734210,0.738820,0.738820,0
2014-02-07,0.735850,0.737692,0.733025,0.735720,0.735720,0
2014-02-10,0.734200,0.734200,0.732493,0.734250,0.734250,0
2014-02-11,0.732820,0.733606,0.730780,0.732810,0.732810,0
2014-02-12,0.733190,0.737300,0.732332,0.733190,0.733190,0
2014-02-13,0.735890,0.736000,0.730369,0.735830,0.735830,0
2014-02-14,0.731120,0.731270,0.729076,0.731060,0.731060,0
2014-02-17,0.729790,0.730310,0.728540,0.729930,0.729930,0
2014-02-18,0.729550,0.730130,0.726269,0.729690,0.729690,0
2014-02-19,0.726690,0.727696,0.726040,0.726640,0.726640,0
2014-02-20,0.728240,0.730450,0.726530,0.728310,0.728310,0
2014-02-21,0.728830,0.729740,0.726919,0.728800,0.728800,0
2014-02-24,0.727800,0.729389,0.726269,0.727910,0.727910,0
2014-02-25,0.728060,0.728932,0.726480,0.728010,0.728010,0
2014-02-26,0.727460,0.731754,0.726850,0.727480,0.727480,0
2014-02-27,0.730890,0.732870,0.730140,0.730890,0.730890,0
2014-02-28,0.729530,0.730178,0.723411,0.729530,0.729530,0
2014-03-03,0.725930,0.727280,0.724848,0.725850,0.725850,0
2014-03-04,0.727990,0.728740,0.725747,0.727960,0.727960,0
2014-03-05,0.727640,0.729350,0.727484,0.727740,0.727740,0
2014-03-06,0.728200,0.728720,0.722022,0.728110,0.728110,0
2014-03-07,0.721260,0.721800,0.718633,0.721340,0.721340,0
2014-03-10,0.720590,0.721330,0.719520,0.720530,0.720530,0
2014-03-11,0.720620,0.722790,0.720617,0.720520,0.720520,0
2014-03-12,0.721630,0.722288,0.719145,0.721600,0.721600,0
2014-03-13,0.719220,0.719480,0.716055,0.719190,0.719190,0
2014-03-14,0.721200,0.722032,0.717710,0.721220,0.721220,0
2014-03-17,0.718870,0.720350,0.716897,0.718750,0.718750,0
2014-03-18,0.718020,0.720326,0.717460,0.718050,0.718050,0
2014-03-19,0.717890,0.719370,0.717720,0.717830,0.717830,0
2014-03-20,0.723670,0.727130,0.722330,0.723630,0.723630,0
2014-03-21,0.725580,0.726306,0.724040,0.725580,0.725580,0
2014-03-24,0.724770,0.726640,0.723406,0.724870,0.724870,0
2014-03-25,0.722690,0.725926,0.722074,0.722600,0.722600,0
2014-03-26,0.723560,0.725621,0.723430,0.723640,0.723640,0
2014-03-27,0.725320,0.727707,0.724890,0.725580,0.725580,0
2014-03-28,0.727700,0.729474,0.726148,0.727730,0.727730,0
2014-03-31,0.727010,0.727876,0.724323,0.727160,0.727160,0
2014-04-01,0.725950,0.726140,0.723960,0.725950,0.725950,0
2014-04-02,0.724980,0.726998,0.723589,0.724910,0.724910,0
2014-04-03,0.726310,0.729948,0.724670,0.726310,0.726310,0
2014-04-04,0.728800,0.731192,0.728332,0.728660,0.728660,0
2014-04-07,0.729710,0.730040,0.727330,0.729710,0.729710,0
2014-04-08,0.727640,0.727830,0.724165,0.727640,0.727640,0
2014-04-09,0.724990,0.725637,0.723186,0.724990,0.724990,0
2014-04-10,0.721870,0.722663,0.719445,0.721760,0.721760,0
2014-04-11,0.719990,0.721210,0.719110,0.720130,0.720130,0
2014-04-14,0.722160,0.724113,0.721350,0.722220,0.722220,0
2014-04-15,0.723690,0.725021,0.722940,0.723740,0.723740,0
2014-04-16,0.724090,0.724386,0.721917,0.724010,0.724010,0
2014-04-17,0.723380,0.723380,0.721209,0.723220,0.723220,0
2014-04-18,0.724000,0.724140,0.723430,0.724000,0.724000,0
2014-04-21,0.723840,0.725220,0.723040,0.723840,0.723840,0
2014-04-22,0.725020,0.725337,0.723343,0.724900,0.724900,0
2014-04-23,0.724250,0.724580,0.721740,0.724110,0.724110,0
2014-04-24,0.723690,0.725050,0.722439,0.723630,0.723630,0
2014-04-25,0.723040,0.723130,0.722070,0.722960,0.722960,0
2014-04-28,0.722490,0.723740,0.720461,0.722510,0.722510,0
2014-04-29,0.721870,0.724249,0.720513,0.721870,0.721870,0
2014-04-30,0.723910,0.725342,0.720617,0.723920,0.723920,0
2014-05-01,0.721050,0.721293,0.719890,0.721020,0.721020,0
2014-05-02,0.720930,0.723930,0.720929,0.720930,0.720930,0
2014-05-05,0.720840,0.721190,0.720046,0.720840,0.720840,0
2014-05-06,0.720620,0.720800,0.716759,0.720670,0.720670,0
2014-05-07,0.717880,0.718773,0.717468,0.717840,0.717840,0
2014-05-08,0.718800,0.721928,0.714740,0.718820,0.718820,0
2014-05-09,0.722360,0.726987,0.722280,0.722320,0.722320,0
2014-05-12,0.726660,0.727260,0.725900,0.726710,0.726710,0
2014-05-13,0.726930,0.729932,0.726006,0.726920,0.726920,0
2014-05-14,0.729450,0.729970,0.728343,0.729420,0.729420,0
2014-05-15,0.728920,0.732569,0.728306,0.728860,0.728860,0
2014-05-16,0.729020,0.730668,0.728438,0.729050,0.729050,0
2014-05-19,0.729720,0.729860,0.728104,0.729750,0.729750,0
2014-05-20,0.729220,0.730914,0.729130,0.729190,0.729190,0
2014-05-21,0.729680,0.732365,0.728757,0.729710,0.729710,0
2014-05-22,0.730830,0.732719,0.730604,0.730900,0.730900,0
2014-05-23,0.732330,0.734420,0.732330,0.732360,0.732360,0
2014-05-26,0.733780,0.734390,0.732279,0.733740,0.733740,0
2014-05-27,0.732440,0.734522,0.731570,0.732530,0.732530,0
2014-05-28,0.733370,0.735732,0.733190,0.733300,0.733300,0
2014-05-29,0.735620,0.735900,0.733890,0.735650,0.735650,0
2014-05-30,0.735120,0.735330,0.732550,0.735050,0.735050,0
2014-06-02,0.733760,0.735581,0.733283,0.733780,0.733780,0
2014-06-03,0.735420,0.735586,0.732815,0.735350,0.735350,0
2014-06-04,0.734110,0.735230,0.733272,0.734160,0.734160,0
2014-06-05,0.735110,0.740368,0.733250,0.735070,0.735070,0
2014-06-06,0.732020,0.734120,0.731220,0.731960,0.731960,0
2014-06-09,0.732850,0.736200,0.731582,0.732980,0.732980,0
2014-06-10,0.735690,0.738667,0.735132,0.735690,0.735690,0
2014-06-11,0.738540,0.739480,0.737518,0.738500,0.738500,0
2014-06-12,0.738740,0.740028,0.737350,0.738710,0.738710,0
2014-06-13,0.737970,0.739448,0.736323,0.737760,0.737760,0
2014-06-16,0.738720,0.739995,0.736320,0.738660,0.738660,0
2014-06-17,0.736540,0.738630,0.736000,0.736530,0.736530,0
2014-06-18,0.738020,0.738443,0.736230,0.738120,0.738120,0
2014-06-19,0.735780,0.736080,0.732869,0.735800,0.735800,0
2014-06-20,0.734850,0.737175,0.733460,0.734680,0.734680,0
2014-06-23,0.735730,0.736594,0.734480,0.735670,0.735670,0
2014-06-24,0.735260,0.736170,0.733676,0.735190,0.735190,0
2014-06-25,0.734890,0.735240,0.732493,0.734980,0.734980,0
2014-06-26,0.733750,0.736540,0.733030,0.733730,0.733730,0
2014-06-27,0.734660,0.734730,0.733154,0.734590,0.734590,0
2014-06-30,0.732910,0.733063,0.730087,0.732900,0.732900,0
2014-07-01,0.730360,0.731171,0.730030,0.730270,0.730270,0
2014-07-02,0.730910,0.732885,0.730830,0.730950,0.730950,0
2014-07-03,0.732410,0.735330,0.731797,0.732440,0.732440,0
2014-07-04,0.734800,0.736041,0.734590,0.734750,0.734750,0
2014-07-07,0.735860,0.736523,0.734916,0.735920,0.735920,0
2014-07-08,0.734930,0.735850,0.734322,0.734960,0.734960,0
2014-07-09,0.734350,0.735140,0.733030,0.734370,0.734370,0
2014-07-10,0.732950,0.735830,0.732569,0.732980,0.732980,0
2014-07-11,0.734980,0.735640,0.733960,0.735020,0.735020,0
2014-07-14,0.735100,0.735360,0.733138,0.735090,0.735090,0
2014-07-15,0.734100,0.737320,0.733762,0.734120,0.734120,0
2014-07-16,0.736810,0.739295,0.736810,0.736810,0.736810,0
2014-07-17,0.739150,0.739700,0.738542,0.739100,0.739100,0
2014-07-18,0.739750,0.741142,0.738750,0.739710,0.739710,0
2014-07-21,0.738990,0.739935,0.738051,0.738980,0.738980,0
2014-07-22,0.739490,0.742850,0.739080,0.739260,0.739260,0
2014-07-23,0.742490,0.743168,0.742110,0.742500,0.742500,0
2014-07-24,0.742830,0.743950,0.741526,0.742780,0.742780,0
2014-07-25,0.742600,0.744657,0.742005,0.742680,0.742680,0
2014-07-28,0.744650,0.744750,0.743716,0.744660,0.744660,0
2014-07-29,0.744100,0.745718,0.743830,0.744100,0.744100,0
2014-07-30,0.745630,0.748010,0.745320,0.745650,0.745650,0
2014-07-31,0.746520,0.747815,0.746157,0.746490,0.746490,0
2014-08-01,0.746830,0.747406,0.743716,0.746830,0.746830,0
2014-08-04,0.744660,0.745595,0.744440,0.744660,0.744660,0
2014-08-05,0.745020,0.748420,0.744820,0.745040,0.745040,0
2014-08-06,0.747850,0.749960,0.747664,0.747810,0.747810,0
2014-08-07,0.747270,0.749660,0.746660,0.747220,0.747220,0
2014-08-08,0.748500,0.749340,0.744596,0.748600,0.748600,0
2014-08-11,0.745990,0.747330,0.745770,0.745980,0.745980,0
2014-08-12,0.747230,0.749766,0.747100,0.747110,0.747110,0
2014-08-13,0.748180,0.749344,0.745445,0.748160,0.748160,0
2014-08-14,0.748130,0.749092,0.745885,0.748060,0.748060,0
2014-08-15,0.748280,0.748560,0.745740,0.748280,0.748280,0
2014-08-18,0.746710,0.748789,0.746213,0.746800,0.746800,0
2014-08-19,0.748470,0.751044,0.748450,0.748440,0.748440,0
2014-08-20,0.750670,0.753211,0.750640,0.750640,0.750640,0
2014-08-21,0.754150,0.755120,0.752389,0.754120,0.754120,0
2014-08-22,0.753040,0.756144,0.751936,0.753050,0.753050,0
2014-08-25,0.757690,0.758374,0.756985,0.757650,0.757650,0
2014-08-26,0.758290,0.758400,0.756601,0.758210,0.758210,0
2014-08-27,0.759340,0.760100,0.757014,0.759290,0.759290,0
2014-08-28,0.757960,0.759734,0.756487,0.758100,0.758100,0
2014-08-29,0.758440,0.760786,0.757759,0.758440,0.758440,0
2014-09-01,0.761750,0.762180,0.760630,0.761740,0.761740,0
2014-09-02,0.761500,0.762672,0.761191,0.761500,0.761500,0
2014-09-03,0.761560,0.761960,0.759821,0.761500,0.761500,0
2014-09-04,0.760500,0.773742,0.760167,0.760400,0.760400,0
2014-09-05,0.773370,0.773590,0.769930,0.773230,0.773230,0
2014-09-08,0.772080,0.773294,0.771680,0.772000,0.772000,0
2014-09-09,0.775550,0.777540,0.773700,0.775730,0.775730,0
2014-09-10,0.772800,0.775260,0.771438,0.772680,0.772680,0
2014-09-11,0.774140,0.775218,0.772076,0.774170,0.774170,0
2014-09-12,0.773710,0.774401,0.771593,0.773780,0.773780,0
2014-09-15,0.771560,0.774450,0.771070,0.771600,0.771600,0
2014-09-16,0.772820,0.773742,0.770523,0.772810,0.772810,0
2014-09-17,0.771660,0.772744,0.770416,0.771660,0.771660,0
2014-09-18,0.778200,0.778200,0.773581,0.778210,0.778210,0
2014-09-19,0.773910,0.779300,0.773420,0.773990,0.773990,0
2014-09-22,0.778770,0.780060,0.777061,0.778730,0.778730,0
2014-09-23,0.778030,0.778459,0.775236,0.778120,0.778120,0
2014-09-24,0.778150,0.782748,0.777369,0.777970,0.777970,0
2014-09-25,0.782530,0.787067,0.782170,0.782590,0.782590,0
2014-09-26,0.783880,0.788550,0.783670,0.783880,0.783880,0
2014-09-29,0.788870,0.789571,0.786500,0.789070,0.789070,0
2014-09-30,0.787960,0.795298,0.787278,0.787970,0.787970,0
2014-10-01,0.791820,0.794550,0.791140,0.791870,0.791870,0
2014-10-02,0.792080,0.792638,0.787991,0.792130,0.792130,0
2014-10-03,0.789270,0.799898,0.789270,0.789230,0.789230,0
2014-10-06,0.799040,0.799040,0.794079,0.799130,0.799130,0
2014-10-07,0.790890,0.794616,0.789621,0.790760,0.790760,0
2014-10-08,0.789390,0.792111,0.787960,0.789390,0.789390,0
2014-10-09,0.785000,0.788780,0.781677,0.784740,0.784740,0
2014-10-10,0.788080,0.792990,0.786410,0.788080,0.788080,0
2014-10-13,0.791080,0.791450,0.787402,0.791150,0.791150,0
2014-10-14,0.786010,0.791089,0.785420,0.785920,0.785920,0
2014-10-15,0.790880,0.792010,0.778790,0.791200,0.791200,0
2014-10-16,0.780000,0.786740,0.778550,0.779930,0.779930,0
2014-10-17,0.780790,0.784529,0.779126,0.780980,0.780980,0
2014-10-20,0.784380,0.785398,0.781950,0.784340,0.784340,0
2014-10-21,0.781540,0.786343,0.778860,0.781540,0.781540,0
2014-10-22,0.786520,0.790445,0.784985,0.786490,0.786490,0
2014-10-23,0.790800,0.792580,0.788905,0.791050,0.791050,0
2014-10-24,0.790470,0.791400,0.787705,0.790260,0.790260,0
2014-10-27,0.788840,0.789447,0.786040,0.788850,0.788850,0
2014-10-28,0.787250,0.788210,0.783515,0.787310,0.787310,0
2014-10-29,0.785050,0.785850,0.783098,0.785030,0.785030,0
2014-10-30,0.791620,0.796261,0.791510,0.791590,0.791590,0
2014-10-31,0.793020,0.800560,0.793020,0.792810,0.792810,0
2014-11-03,0.799790,0.803670,0.799270,0.799800,0.799800,0
2014-11-04,0.800470,0.800470,0.795665,0.800260,0.800260,0
2014-11-05,0.796560,0.802588,0.795730,0.796650,0.796650,0
2014-11-06,0.801430,0.806315,0.797855,0.801280,0.801280,0
2014-11-07,0.807640,0.808806,0.803665,0.807750,0.807750,0
2014-11-10,0.802450,0.804473,0.799444,0.802480,0.802480,0
2014-11-11,0.804690,0.806686,0.803730,0.804510,0.804510,0
2014-11-12,0.801410,0.804390,0.800000,0.801550,0.801550,0
2014-11-13,0.804380,0.804380,0.800628,0.804510,0.804510,0
2014-11-14,0.801600,0.806480,0.800448,0.801540,0.801540,0
2014-11-17,0.798630,0.803323,0.795170,0.798820,0.798820,0
2014-11-18,0.803140,0.803140,0.797722,0.803280,0.803280,0
2014-11-19,0.797830,0.799110,0.795482,0.797870,0.797870,0
2014-11-20,0.797260,0.799565,0.795210,0.797400,0.797400,0
2014-11-21,0.797220,0.806003,0.795720,0.797130,0.797130,0
2014-11-24,0.808130,0.808130,0.803839,0.808080,0.808080,0
2014-11-25,0.804120,0.806060,0.801353,0.804300,0.804300,0
2014-11-26,0.801350,0.803574,0.798429,0.801240,0.801240,0
2014-11-27,0.799650,0.802170,0.798660,0.799620,0.799620,0
2014-11-28,0.802680,0.804434,0.800670,0.802440,0.802440,0
2014-12-01,0.803990,0.804970,0.799623,0.803970,0.803970,0
2014-12-02,0.801920,0.806730,0.801410,0.801920,0.801920,0
2014-12-03,0.807230,0.812810,0.806910,0.807200,0.807200,0
2014-12-04,0.812200,0.813160,0.804390,0.811910,0.811910,0
2014-12-05,0.807380,0.814660,0.806940,0.807320,0.807320,0
2014-12-08,0.813210,0.816460,0.812750,0.813400,0.813400,0
2014-12-09,0.812080,0.813420,0.803342,0.812010,0.812010,0
2014-12-10,0.807290,0.808870,0.804120,0.806780,0.806780,0
2014-12-11,0.801280,0.808133,0.800260,0.801670,0.801670,0
2014-12-12,0.807020,0.807318,0.801470,0.806780,0.806780,0
2014-12-15,0.802260,0.805341,0.801282,0.802340,0.802340,0
2014-12-16,0.803630,0.804100,0.795817,0.803630,0.803630,0
2014-12-17,0.799120,0.807096,0.798980,0.799230,0.799230,0
2014-12-18,0.810500,0.815215,0.809620,0.810440,0.810440,0
2014-12-19,0.813600,0.816000,0.812348,0.813640,0.813640,0
2014-12-22,0.818000,0.818090,0.814332,0.817930,0.817930,0
2014-12-23,0.818020,0.821983,0.816327,0.818080,0.818080,0
2014-12-24,0.821290,0.821630,0.818260,0.821360,0.821360,0
2014-12-25,0.819770,0.820240,0.815930,0.819770,0.819770,0
2014-12-26,0.818930,0.821693,0.818130,0.819000,0.819000,0
2014-12-29,0.821720,0.821720,0.818331,0.821730,0.821730,0
2014-12-30,0.822710,0.824749,0.820345,0.822810,0.822810,0
2014-12-31,0.822230,0.826078,0.821710,0.822230,0.822230,0
2015-01-01,0.826540,0.826540,0.826540,0.826540,0.826540,0
2015-01-02,0.827220,0.832584,0.827160,0.827170,0.827170,0
2015-01-05,0.836470,0.841107,0.835010,0.837070,0.837070,0
2015-01-06,0.837640,0.841260,0.835422,0.837590,0.837590,0
2015-01-07,0.842120,0.847170,0.840336,0.842080,0.842080,0
2015-01-08,0.844670,0.850629,0.844020,0.844880,0.844880,0
2015-01-09,0.847870,0.849740,0.844716,0.847740,0.847740,0
2015-01-12,0.842450,0.848320,0.842318,0.842410,0.842410,0
2015-01-13,0.845140,0.850593,0.843240,0.845200,0.845200,0
2015-01-14,0.849130,0.852471,0.844340,0.849020,0.849020,0
2015-01-15,0.848620,0.862642,0.848280,0.848470,0.848470,0
2015-01-16,0.859180,0.872273,0.858369,0.859300,0.859300,0
2015-01-19,0.864770,0.865500,0.859202,0.864600,0.864600,0
2015-01-20,0.862290,0.864364,0.860882,0.862220,0.862220,0
2015-01-21,0.866050,0.866270,0.857339,0.866030,0.866030,0
2015-01-22,0.860810,0.876117,0.858893,0.860930,0.860930,0
2015-01-23,0.881330,0.899135,0.879200,0.881310,0.881310,0
2015-01-26,0.897600,0.897600,0.886211,0.898840,0.898840,0
2015-01-27,0.888810,0.890789,0.875657,0.889070,0.889070,0
2015-01-28,0.879740,0.884345,0.878580,0.879710,0.879710,0
2015-01-29,0.886150,0.887780,0.879662,0.886410,0.886410,0
2015-01-30,0.882040,0.886054,0.879972,0.882180,0.882180,0
2015-02-02,0.884590,0.885510,0.880282,0.884250,0.884250,0
2015-02-03,0.882070,0.883556,0.873362,0.881700,0.881700,0
2015-02-04,0.872840,0.876870,0.870762,0.872800,0.872800,0
2015-02-05,0.883610,0.883630,0.872600,0.883490,0.883490,0
2015-02-06,0.871770,0.883390,0.871384,0.871690,0.871690,0
2015-02-09,0.883800,0.887178,0.880282,0.883830,0.883830,0
2015-02-10,0.882920,0.886871,0.881057,0.882850,0.882850,0
2015-02-11,0.883430,0.885849,0.882460,0.883240,0.883240,0
2015-02-12,0.884310,0.884470,0.877332,0.884020,0.884020,0
2015-02-13,0.876820,0.878580,0.873362,0.876890,0.876890,0
2015-02-16,0.877420,0.877420,0.874508,0.877190,0.877190,0
2015-02-17,0.882330,0.882990,0.873950,0.882300,0.882300,0
2015-02-18,0.876810,0.881228,0.876040,0.876830,0.876830,0
2015-02-19,0.877130,0.880576,0.873362,0.877190,0.877190,0
2015-02-20,0.879760,0.886360,0.879044,0.879760,0.879760,0
2015-02-23,0.878780,0.885222,0.877730,0.878620,0.878620,0
2015-02-24,0.882290,0.885685,0.881259,0.882380,0.882380,0
2015-02-25,0.881780,0.882005,0.878117,0.881910,0.881910,0
2015-02-26,0.880070,0.892642,0.878827,0.880000,0.880000,0
2015-02-27,0.892570,0.894710,0.888889,0.892430,0.892430,0
2015-03-02,0.895180,0.895740,0.889648,0.895900,0.895900,0
2015-03-03,0.894720,0.896379,0.891742,0.894530,0.894530,0
2015-03-04,0.894130,0.903930,0.893810,0.894280,0.894280,0
2015-03-05,0.902530,0.908224,0.900179,0.902360,0.902360,0
2015-03-06,0.906290,0.921470,0.906290,0.906450,0.906450,0
2015-03-09,0.922030,0.922700,0.916590,0.922000,0.922000,0
2015-03-10,0.922870,0.934064,0.922760,0.923070,0.923070,0
2015-03-11,0.933760,0.946844,0.933310,0.933820,0.933820,0
2015-03-12,0.947920,0.952240,0.936198,0.947980,0.947980,0
2015-03-13,0.941090,0.953625,0.940734,0.941060,0.941060,0
2015-03-16,0.953790,0.953790,0.942152,0.954050,0.954050,0
2015-03-17,0.945820,0.947600,0.939055,0.945810,0.945810,0
2015-03-18,0.943760,0.945135,0.939320,0.943570,0.943570,0
2015-03-19,0.922170,0.941495,0.916250,0.921660,0.921660,0
2015-03-20,0.936970,0.938333,0.924650,0.937300,0.937300,0
2015-03-23,0.923700,0.928548,0.913768,0.923650,0.923650,0
2015-03-24,0.913410,0.917995,0.906618,0.913660,0.913660,0
2015-03-25,0.916540,0.916590,0.908020,0.917260,0.917260,0
2015-03-26,0.911870,0.916372,0.905371,0.912370,0.912370,0
2015-03-27,0.918650,0.925472,0.917820,0.918580,0.918580,0
2015-03-30,0.918950,0.924975,0.918700,0.918700,0.918700,0
2015-03-31,0.923440,0.933040,0.922210,0.923340,0.923340,0
2015-04-01,0.931010,0.932723,0.925900,0.931260,0.931260,0
2015-04-02,0.928520,0.930000,0.917692,0.928510,0.928510,0
2015-04-03,0.919880,0.920310,0.907280,0.919900,0.919900,0
2015-04-06,0.908970,0.911700,0.906130,0.908980,0.908980,0
2015-04-07,0.914510,0.922705,0.912780,0.914510,0.914510,0
2015-04-08,0.923790,0.926827,0.918274,0.923860,0.923860,0
2015-04-09,0.927270,0.937207,0.926780,0.927190,0.927190,0
2015-04-10,0.937450,0.945940,0.936023,0.937290,0.937290,0
2015-04-13,0.942660,0.950426,0.941620,0.942520,0.942520,0
2015-04-14,0.945630,0.949442,0.933977,0.945810,0.945810,0
2015-04-15,0.939150,0.945662,0.937321,0.939220,0.939220,0
2015-04-16,0.936580,0.940911,0.929161,0.936610,0.936610,0
2015-04-17,0.929370,0.931524,0.921922,0.929750,0.929750,0
2015-04-20,0.925050,0.933167,0.924330,0.925050,0.925050,0
2015-04-21,0.930390,0.937946,0.928936,0.930450,0.930450,0
2015-04-22,0.931250,0.933698,0.925926,0.930950,0.930950,0
2015-04-23,0.932400,0.937093,0.924368,0.932330,0.932330,0
2015-04-24,0.924630,0.926980,0.917600,0.924640,0.924640,0
2015-04-27,0.920180,0.923881,0.917019,0.920050,0.920050,0
2015-04-28,0.919370,0.920658,0.910001,0.919290,0.919290,0
2015-04-29,0.911400,0.912359,0.894775,0.911650,0.911650,0
2015-04-30,0.899830,0.903098,0.889079,0.899740,0.899740,0
2015-05-01,0.891660,0.893975,0.885763,0.891690,0.891690,0
2015-05-04,0.893580,0.898957,0.891019,0.893980,0.893980,0
2015-05-05,0.896860,0.903424,0.892061,0.896930,0.896930,0
2015-05-06,0.894100,0.894610,0.879871,0.893950,0.893950,0
2015-05-07,0.881890,0.889822,0.877917,0.881720,0.881720,0
2015-05-08,0.889280,0.894039,0.885818,0.889130,0.889130,0
2015-05-11,0.893100,0.898101,0.892620,0.893330,0.893330,0
2015-05-12,0.897180,0.897990,0.886690,0.897310,0.897310,0
2015-05-13,0.891350,0.892419,0.878518,0.891150,0.891150,0
2015-05-14,0.881210,0.881660,0.873836,0.881020,0.881020,0
2015-05-15,0.876890,0.883026,0.873286,0.876810,0.876810,0
2015-05-18,0.873820,0.881928,0.873591,0.873740,0.873740,0
2015-05-19,0.882970,0.899200,0.882910,0.882910,0.882910,0
2015-05-20,0.897120,0.903690,0.896800,0.897130,0.897130,0
2015-05-21,0.900650,0.902050,0.894454,0.900840,0.900840,0
2015-05-22,0.900010,0.908513,0.892061,0.899940,0.899940,0
2015-05-25,0.909740,0.912350,0.908265,0.909670,0.909670,0
2015-05-26,0.911470,0.919523,0.911470,0.911480,0.911480,0
2015-05-27,0.918480,0.924044,0.914913,0.918370,0.918370,0
2015-05-28,0.917600,0.920065,0.913242,0.917430,0.917430,0
2015-05-29,0.912580,0.914988,0.908802,0.912380,0.912380,0
