Date,Open,High,Low,Close,Adj Close,Volume
2023-11-06,0.899210,0.899510,0.895300,0.899210,0.899210,0
2023-11-07,0.899200,0.901600,0.898500,0.899200,0.899200,0
2023-11-08,0.899970,0.902370,0.897500,0.899970,0.899970,0
2023-11-09,0.899080,0.901460,0.898600,0.899080,0.899080,0
2023-11-10,0.903150,0.904480,0.900100,0.903150,0.903150,0
